"time","temp","feels","wind","gust","rain","humidity","cloud","pressure","vis","date"
"00:00",-1 °c,-4 °c,"9 km/h from NNE","14 km/h","0.0 mm","84%","31%","994 mb",Excellent,"2019-02-01"
"03:00",-1 °c,-3 °c,"7 km/h from N","11 km/h","0.0 mm","79%","15%","995 mb",Excellent,"2019-02-01"
"06:00",-1 °c,-3 °c,"5 km/h from NW","8 km/h","0.0 mm","75%","3%","996 mb",Excellent,"2019-02-01"
"09:00",-1 °c,-3 °c,"6 km/h from W","10 km/h","0.0 mm","76%","7%","997 mb",Excellent,"2019-02-01"
"12:00","2 °c","0 °c","9 km/h from WNW","10 km/h","0.0 mm","67%","4%","998 mb",Excellent,"2019-02-01"
"15:00","3 °c","1 °c","6 km/h from WNW","8 km/h","0.0 mm","70%","8%","998 mb",Excellent,"2019-02-01"
"18:00","0 °c",-1 °c,"5 km/h from NW","8 km/h","0.0 mm","81%","24%","1000 mb",Excellent,"2019-02-01"
"21:00","0 °c",-3 °c,"8 km/h from W","13 km/h","0.0 mm","87%","29%","1001 mb",Excellent,"2019-02-01"
"00:00","1 °c",-2 °c,"7 km/h from W","10 km/h","0.0 mm","90%","93%","1003 mb",Excellent,"2019-02-02"
"03:00","1 °c",-3 °c,"13 km/h from NNW","20 km/h","0.0 mm","80%","95%","1005 mb",Excellent,"2019-02-02"
"06:00","1 °c",-3 °c,"13 km/h from NW","19 km/h","0.0 mm","73%","100%","1008 mb",Excellent,"2019-02-02"
"09:00","0 °c",-4 °c,"12 km/h from WNW","18 km/h","0.0 mm","73%","5%","1010 mb",Excellent,"2019-02-02"
"12:00","2 °c",-2 °c,"15 km/h from NW","19 km/h","0.0 mm","58%","0%","1012 mb",Excellent,"2019-02-02"
"15:00","3 °c",-1 °c,"14 km/h from NW","18 km/h","0.0 mm","59%","2%","1014 mb",Excellent,"2019-02-02"
"18:00","0 °c",-4 °c,"13 km/h from W","22 km/h","0.0 mm","72%","3%","1015 mb",Excellent,"2019-02-02"
"21:00",-1 °c,-4 °c,"11 km/h from WSW","19 km/h","0.0 mm","76%","12%","1016 mb",Excellent,"2019-02-02"
"00:00",-1 °c,-4 °c,"10 km/h from WSW","18 km/h","0.0 mm","76%","18%","1017 mb",Excellent,"2019-02-03"
"03:00","0 °c",-5 °c,"17 km/h from SSW","28 km/h","0.0 mm","76%","47%","1017 mb",Excellent,"2019-02-03"
"06:00","1 °c",-4 °c,"19 km/h from SW","30 km/h","0.0 mm","81%","82%","1016 mb",Excellent,"2019-02-03"
"09:00","2 °c",-3 °c,"23 km/h from SSW","34 km/h","0.0 mm","76%","65%","1015 mb",Excellent,"2019-02-03"
"12:00","5 °c","0 °c","29 km/h from SW","40 km/h","0.5 mm","81%","100%","1013 mb",Poor,"2019-02-03"
"15:00","5 °c","1 °c","22 km/h from WSW","31 km/h","0.1 mm","87%","75%","1013 mb",Excellent,"2019-02-03"
"18:00","3 °c","0 °c","13 km/h from SW","23 km/h","0.1 mm","92%","100%","1012 mb",Excellent,"2019-02-03"
"21:00","1 °c","1 °c","8 km/h from SSE","14 km/h","1.8 mm","95%","100%","1010 mb",Excellent,"2019-02-03"
"00:00","5 °c","2 °c","16 km/h from SSW","27 km/h","5.0 mm","92%","100%","1007 mb",Good,"2019-02-04"
"03:00","7 °c","3 °c","24 km/h from SW","37 km/h","3.2 mm","90%","100%","1003 mb",Good,"2019-02-04"
"06:00","7 °c","3 °c","30 km/h from SW","46 km/h","2.7 mm","89%","85%","1003 mb",Good,"2019-02-04"
"09:00","5 °c","1 °c","28 km/h from W","42 km/h","0.0 mm","87%","43%","1006 mb",Excellent,"2019-02-04"
"12:00","6 °c","2 °c","22 km/h from W","28 km/h","0.0 mm","73%","7%","1011 mb",Excellent,"2019-02-04"
"15:00","6 °c","2 °c","19 km/h from W","26 km/h","0.0 mm","78%","58%","1013 mb",Excellent,"2019-02-04"
"18:00","4 °c","0 °c","17 km/h from WSW","29 km/h","0.0 mm","87%","34%","1015 mb",Excellent,"2019-02-04"
"21:00","3 °c",-1 °c,"18 km/h from WSW","30 km/h","0.0 mm","85%","11%","1017 mb",Excellent,"2019-02-04"
"00:00","2 °c",-1 °c,"14 km/h from WSW","24 km/h","0.0 mm","88%","0%","1020 mb",Excellent,"2019-02-05"
"03:00","2 °c",-1 °c,"12 km/h from SW","22 km/h","0.0 mm","88%","7%","1020 mb",Excellent,"2019-02-05"
"06:00","2 °c","0 °c","7 km/h from S","13 km/h","0.0 mm","86%","6%","1019 mb",Excellent,"2019-02-05"
"09:00","2 °c","0 °c","8 km/h from SE","14 km/h","0.0 mm","87%","48%","1019 mb",Excellent,"2019-02-05"
"12:00","6 °c","3 °c","12 km/h from SE","14 km/h","0.0 mm","73%","49%","1017 mb",Excellent,"2019-02-05"
"15:00","6 °c","4 °c","10 km/h from SE","15 km/h","0.5 mm","79%","86%","1013 mb",Poor,"2019-02-05"
"18:00","6 °c","3 °c","12 km/h from SSE","19 km/h","6.3 mm","92%","86%","1009 mb",Good,"2019-02-05"
"21:00","9 °c","6 °c","22 km/h from SSW","39 km/h","0.8 mm","91%","100%","1007 mb",Excellent,"2019-02-05"
"00:00","6 °c","3 °c","19 km/h from WSW","31 km/h","0.0 mm","88%","23%","1009 mb",Excellent,"2019-02-06"
"03:00","4 °c","0 °c","21 km/h from SW","34 km/h","0.0 mm","84%","7%","1010 mb",Excellent,"2019-02-06"
"06:00","4 °c",-1 °c,"19 km/h from SW","32 km/h","0.0 mm","84%","27%","1010 mb",Excellent,"2019-02-06"
"09:00","4 °c",-1 °c,"20 km/h from SW","32 km/h","0.0 mm","84%","29%","1010 mb",Excellent,"2019-02-06"
"12:00","7 °c","3 °c","24 km/h from SW","32 km/h","0.0 mm","74%","42%","1010 mb",Excellent,"2019-02-06"
"15:00","7 °c","4 °c","20 km/h from SSW","27 km/h","0.0 mm","73%","66%","1007 mb",Excellent,"2019-02-06"
"18:00","5 °c","1 °c","20 km/h from SSW","33 km/h","0.0 mm","84%","43%","1006 mb",Excellent,"2019-02-06"
"21:00","4 °c","1 °c","16 km/h from SSW","26 km/h","0.0 mm","85%","89%","1004 mb",Excellent,"2019-02-06"
"00:00","4 °c","4 °c","3 km/h from ESE","5 km/h","1.7 mm","88%","100%","1000 mb",Excellent,"2019-02-07"
"03:00","3 °c",-1 °c,"19 km/h from N","26 km/h","9.7 mm","95%","100%","996 mb",Good,"2019-02-07"
"06:00","3 °c",-1 °c,"18 km/h from W","26 km/h","11.7 mm","88%","100%","995 mb",Good,"2019-02-07"
"09:00","3 °c",-2 °c,"21 km/h from WSW","32 km/h","0.0 mm","87%","59%","996 mb",Excellent,"2019-02-07"
"12:00","5 °c","0 °c","26 km/h from WSW","33 km/h","0.0 mm","84%","63%","997 mb",Excellent,"2019-02-07"
"15:00","5 °c","0 °c","25 km/h from SW","33 km/h","0.0 mm","83%","91%","996 mb",Excellent,"2019-02-07"
"18:00","4 °c",-1 °c,"22 km/h from SW","35 km/h","0.0 mm","84%","44%","995 mb",Excellent,"2019-02-07"
"21:00","3 °c",-1 °c,"23 km/h from SW","36 km/h","0.0 mm","84%","58%","994 mb",Excellent,"2019-02-07"
"00:00","4 °c",-1 °c,"31 km/h from SW","47 km/h","0.0 mm","85%","100%","992 mb",Excellent,"2019-02-08"
"03:00","5 °c","0 °c","31 km/h from SW","46 km/h","0.0 mm","85%","77%","991 mb",Excellent,"2019-02-08"
"06:00","5 °c","1 °c","30 km/h from SW","44 km/h","0.0 mm","86%","83%","991 mb",Excellent,"2019-02-08"
"09:00","5 °c","1 °c","25 km/h from SW","35 km/h","0.0 mm","88%","91%","991 mb",Excellent,"2019-02-08"
"12:00","6 °c","2 °c","16 km/h from S","21 km/h","0.0 mm","85%","62%","988 mb",Excellent,"2019-02-08"
"15:00","7 °c","4 °c","19 km/h from S","30 km/h","5.5 mm","91%","100%","980 mb",Good,"2019-02-08"
"18:00","3 °c","3 °c","27 km/h from SSW","41 km/h","7.5 mm","91%","100%","973 mb",Good,"2019-02-08"
"21:00",-1 °c,-1 °c,"30 km/h from SW","47 km/h","0.9 mm","81%","78%","971 mb",Excellent,"2019-02-08"
"00:00","7 °c","2 °c","28 km/h from SW","39 km/h","0.0 mm","86%","100%","968 mb",Excellent,"2019-02-09"
"03:00","7 °c","2 °c","37 km/h from WSW","49 km/h","0.5 mm","83%","97%","968 mb",Excellent,"2019-02-09"
"06:00","6 °c","0 °c","42 km/h from W","58 km/h","0.0 mm","75%","40%","972 mb",Excellent,"2019-02-09"
"09:00","5 °c","0 °c","36 km/h from WSW","49 km/h","0.0 mm","77%","72%","975 mb",Excellent,"2019-02-09"
"12:00","7 °c","2 °c","40 km/h from WSW","50 km/h","0.0 mm","72%","100%","978 mb",Excellent,"2019-02-09"
"15:00","7 °c","3 °c","34 km/h from W","45 km/h","0.3 mm","73%","100%","982 mb",Excellent,"2019-02-09"
"18:00","6 °c","1 °c","29 km/h from W","40 km/h","0.5 mm","79%","100%","987 mb",Excellent,"2019-02-09"
"21:00","5 °c","0 °c","23 km/h from WSW","34 km/h","0.0 mm","79%","5%","991 mb",Excellent,"2019-02-09"
"00:00","4 °c","0 °c","19 km/h from WSW","28 km/h","0.0 mm","85%","38%","991 mb",Excellent,"2019-02-10"
"03:00","3 °c","0 °c","12 km/h from SW","18 km/h","0.0 mm","91%","58%","990 mb",Excellent,"2019-02-10"
"06:00","3 °c","0 °c","11 km/h from WSW","18 km/h","0.0 mm","91%","62%","990 mb",Excellent,"2019-02-10"
"09:00","3 °c",-1 °c,"14 km/h from WSW","21 km/h","0.0 mm","85%","7%","992 mb",Excellent,"2019-02-10"
"12:00","6 °c","2 °c","19 km/h from W","22 km/h","0.0 mm","63%","3%","993 mb",Excellent,"2019-02-10"
"15:00","6 °c","3 °c","18 km/h from W","23 km/h","0.0 mm","62%","16%","995 mb",Excellent,"2019-02-10"
"18:00","4 °c","0 °c","15 km/h from WSW","25 km/h","0.0 mm","81%","5%","998 mb",Excellent,"2019-02-10"
"21:00","3 °c",-1 °c,"15 km/h from W","26 km/h","0.0 mm","85%","6%","1003 mb",Excellent,"2019-02-10"
"00:00","2 °c",-1 °c,"13 km/h from W","22 km/h","0.0 mm","86%","42%","1008 mb",Excellent,"2019-02-11"
"03:00","3 °c","0 °c","12 km/h from NNW","20 km/h","0.0 mm","87%","81%","1013 mb",Excellent,"2019-02-11"
"06:00","2 °c","1 °c","6 km/h from NNW","10 km/h","0.0 mm","87%","50%","1018 mb",Excellent,"2019-02-11"
"09:00","3 °c","1 °c","6 km/h from W","10 km/h","0.0 mm","86%","12%","1022 mb",Excellent,"2019-02-11"
"12:00","6 °c","5 °c","6 km/h from WSW","7 km/h","0.0 mm","68%","8%","1025 mb",Excellent,"2019-02-11"
"15:00","7 °c","4 °c","12 km/h from WSW","15 km/h","0.0 mm","66%","24%","1026 mb",Excellent,"2019-02-11"
"18:00","3 °c","0 °c","14 km/h from SW","26 km/h","0.0 mm","85%","53%","1026 mb",Excellent,"2019-02-11"
"21:00",-1 °c,-1 °c,"16 km/h from SW","29 km/h","0.0 mm","81%","68%","1026 mb",Excellent,"2019-02-11"
"00:00","4 °c","0 °c","19 km/h from SW","35 km/h","0.0 mm","87%","70%","1025 mb",Excellent,"2019-02-12"
"03:00","5 °c","1 °c","20 km/h from SSW","35 km/h","0.0 mm","90%","27%","1024 mb",Excellent,"2019-02-12"
"06:00","6 °c","2 °c","24 km/h from SW","41 km/h","0.0 mm","88%","100%","1023 mb",Excellent,"2019-02-12"
"09:00","8 °c","5 °c","25 km/h from SW","39 km/h","0.0 mm","86%","94%","1022 mb",Excellent,"2019-02-12"
"12:00","11 °c","8 °c","31 km/h from SW","44 km/h","0.0 mm","76%","68%","1021 mb",Excellent,"2019-02-12"
"15:00","10 °c","7 °c","27 km/h from SW","42 km/h","0.2 mm","86%","100%","1022 mb",Poor,"2019-02-12"
"18:00","10 °c","7 °c","22 km/h from SW","37 km/h","0.3 mm","89%","70%","1023 mb",Good,"2019-02-12"
"21:00","8 °c","5 °c","21 km/h from WSW","36 km/h","0.0 mm","90%","27%","1025 mb",Excellent,"2019-02-12"
"00:00","9 °c","6 °c","17 km/h from SW","30 km/h","0.1 mm","91%","66%","1024 mb",Excellent,"2019-02-13"
"03:00","9 °c","6 °c","17 km/h from SSW","30 km/h","0.1 mm","90%","71%","1024 mb",Excellent,"2019-02-13"
"06:00","9 °c","6 °c","22 km/h from SSW","35 km/h","0.1 mm","86%","100%","1023 mb",Excellent,"2019-02-13"
"09:00","9 °c","6 °c","22 km/h from SW","33 km/h","0.0 mm","84%","96%","1023 mb",Excellent,"2019-02-13"
"12:00","10 °c","7 °c","23 km/h from SW","33 km/h","0.1 mm","80%","91%","1023 mb",Excellent,"2019-02-13"
"15:00","10 °c","7 °c","22 km/h from SW","33 km/h","0.0 mm","77%","100%","1023 mb",Excellent,"2019-02-13"
"18:00","9 °c","6 °c","18 km/h from SSW","31 km/h","0.0 mm","82%","60%","1022 mb",Excellent,"2019-02-13"
"21:00","8 °c","4 °c","23 km/h from SSW","40 km/h","0.0 mm","83%","32%","1022 mb",Excellent,"2019-02-13"
"00:00","8 °c","4 °c","25 km/h from SW","42 km/h","0.0 mm","83%","42%","1024 mb",Excellent,"2019-02-14"
"03:00","8 °c","5 °c","25 km/h from SW","42 km/h","0.0 mm","86%","30%","1024 mb",Excellent,"2019-02-14"
"06:00","8 °c","4 °c","22 km/h from SW","37 km/h","0.0 mm","87%","12%","1025 mb",Excellent,"2019-02-14"
"09:00","8 °c","5 °c","17 km/h from SW","26 km/h","0.0 mm","86%","22%","1026 mb",Excellent,"2019-02-14"
"12:00","11 °c","8 °c","19 km/h from SW","26 km/h","0.0 mm","76%","18%","1026 mb",Excellent,"2019-02-14"
"15:00","10 °c","8 °c","16 km/h from SSW","22 km/h","0.0 mm","76%","11%","1026 mb",Excellent,"2019-02-14"
"18:00","7 °c","5 °c","14 km/h from SSW","28 km/h","0.0 mm","73%","6%","1025 mb",Excellent,"2019-02-14"
"21:00","6 °c","4 °c","9 km/h from SSW","18 km/h","0.0 mm","80%","96%","1025 mb",Excellent,"2019-02-14"
"00:00","6 °c","5 °c","8 km/h from SSW","15 km/h","0.0 mm","77%","3%","1024 mb",Excellent,"2019-02-15"
"03:00","6 °c","4 °c","9 km/h from SSW","15 km/h","0.0 mm","83%","0%","1022 mb",Excellent,"2019-02-15"
"06:00","5 °c","3 °c","12 km/h from SSW","21 km/h","0.0 mm","86%","0%","1021 mb",Excellent,"2019-02-15"
"09:00","6 °c","3 °c","14 km/h from SSW","24 km/h","0.0 mm","76%","18%","1020 mb",Excellent,"2019-02-15"
"12:00","10 °c","7 °c","23 km/h from SSW","31 km/h","0.0 mm","62%","9%","1018 mb",Excellent,"2019-02-15"
"15:00","11 °c","9 °c","23 km/h from SSW","33 km/h","0.0 mm","64%","4%","1016 mb",Excellent,"2019-02-15"
"18:00","8 °c","5 °c","24 km/h from SW","46 km/h","0.0 mm","77%","3%","1015 mb",Excellent,"2019-02-15"
"21:00","6 °c","6 °c","24 km/h from SSW","48 km/h","0.0 mm","83%","56%","1013 mb",Excellent,"2019-02-15"
"00:00","10 °c","7 °c","26 km/h from SW","48 km/h","0.0 mm","81%","63%","1012 mb",Excellent,"2019-02-16"
"03:00","9 °c","5 °c","24 km/h from SW","42 km/h","0.1 mm","76%","85%","1012 mb",Excellent,"2019-02-16"
"06:00","8 °c","5 °c","21 km/h from SW","34 km/h","0.1 mm","83%","71%","1012 mb",Excellent,"2019-02-16"
"09:00","8 °c","5 °c","21 km/h from SW","31 km/h","0.0 mm","82%","64%","1013 mb",Excellent,"2019-02-16"
"12:00","10 °c","7 °c","23 km/h from SW","30 km/h","0.0 mm","70%","56%","1014 mb",Excellent,"2019-02-16"
"15:00","10 °c","7 °c","21 km/h from SSW","29 km/h","0.0 mm","68%","68%","1013 mb",Excellent,"2019-02-16"
"18:00","8 °c","5 °c","16 km/h from SSW","28 km/h","0.0 mm","77%","90%","1012 mb",Excellent,"2019-02-16"
"21:00","8 °c","5 °c","14 km/h from SSW","28 km/h","0.0 mm","84%","82%","1011 mb",Excellent,"2019-02-16"
"00:00","9 °c","6 °c","21 km/h from SSW","40 km/h","0.0 mm","83%","58%","1009 mb",Excellent,"2019-02-17"
"03:00","9 °c","6 °c","23 km/h from SSW","42 km/h","0.0 mm","82%","46%","1008 mb",Excellent,"2019-02-17"
"06:00","9 °c","6 °c","21 km/h from S","38 km/h","0.0 mm","80%","25%","1006 mb",Excellent,"2019-02-17"
"09:00","9 °c","6 °c","23 km/h from S","36 km/h","0.0 mm","76%","53%","1004 mb",Excellent,"2019-02-17"
"12:00","11 °c","8 °c","31 km/h from SSW","44 km/h","0.0 mm","71%","95%","1003 mb",Excellent,"2019-02-17"
"15:00","11 °c","8 °c","30 km/h from SSW","39 km/h","0.1 mm","67%","72%","1003 mb",Excellent,"2019-02-17"
"18:00","7 °c","4 °c","23 km/h from SSW","42 km/h","0.1 mm","76%","78%","1004 mb",Excellent,"2019-02-17"
"21:00","3 °c","3 °c","27 km/h from SSW","47 km/h","0.0 mm","78%","52%","1004 mb",Excellent,"2019-02-17"
"00:00","8 °c","4 °c","29 km/h from SSW","46 km/h","0.0 mm","74%","40%","1003 mb",Excellent,"2019-02-18"
"03:00","8 °c","4 °c","30 km/h from SSW","47 km/h","0.0 mm","75%","61%","1003 mb",Excellent,"2019-02-18"
"06:00","7 °c","3 °c","28 km/h from SW","44 km/h","0.1 mm","74%","75%","1003 mb",Excellent,"2019-02-18"
"09:00","7 °c","2 °c","31 km/h from SSW","42 km/h","0.0 mm","72%","8%","1002 mb",Excellent,"2019-02-18"
"12:00","8 °c","3 °c","34 km/h from SW","44 km/h","0.0 mm","71%","62%","1002 mb",Excellent,"2019-02-18"
"15:00","8 °c","4 °c","32 km/h from SW","43 km/h","0.0 mm","72%","74%","1002 mb",Excellent,"2019-02-18"
"18:00","7 °c","3 °c","27 km/h from WSW","40 km/h","0.0 mm","80%","44%","1003 mb",Excellent,"2019-02-18"
"21:00","6 °c","2 °c","24 km/h from WSW","36 km/h","0.0 mm","86%","28%","1005 mb",Excellent,"2019-02-18"
"00:00","6 °c","2 °c","23 km/h from WSW","37 km/h","0.0 mm","85%","46%","1006 mb",Excellent,"2019-02-19"
"03:00","5 °c","2 °c","21 km/h from WSW","33 km/h","0.0 mm","89%","23%","1008 mb",Excellent,"2019-02-19"
"06:00","5 °c","1 °c","19 km/h from WSW","31 km/h","0.0 mm","90%","21%","1009 mb",Excellent,"2019-02-19"
"09:00","6 °c","2 °c","19 km/h from WSW","27 km/h","0.0 mm","89%","68%","1011 mb",Excellent,"2019-02-19"
"12:00","8 °c","5 °c","19 km/h from SW","24 km/h","0.0 mm","76%","79%","1011 mb",Excellent,"2019-02-19"
"15:00","8 °c","5 °c","17 km/h from SW","23 km/h","0.0 mm","69%","93%","1011 mb",Excellent,"2019-02-19"
"18:00","7 °c","5 °c","12 km/h from S","19 km/h","0.1 mm","82%","93%","1009 mb",Excellent,"2019-02-19"
"21:00","5 °c","5 °c","17 km/h from S","26 km/h","0.9 mm","86%","100%","1008 mb",Excellent,"2019-02-19"
"00:00","8 °c","5 °c","22 km/h from SSW","33 km/h","1.8 mm","86%","100%","1006 mb",Excellent,"2019-02-20"
"03:00","10 °c","7 °c","23 km/h from SSW","36 km/h","0.4 mm","87%","100%","1006 mb",Poor,"2019-02-20"
"06:00","10 °c","8 °c","22 km/h from SW","35 km/h","0.5 mm","86%","100%","1006 mb",Poor,"2019-02-20"
"09:00","10 °c","7 °c","26 km/h from SSW","41 km/h","0.0 mm","81%","52%","1007 mb",Excellent,"2019-02-20"
"12:00","12 °c","9 °c","31 km/h from SW","44 km/h","0.0 mm","78%","91%","1008 mb",Excellent,"2019-02-20"
"15:00","11 °c","8 °c","29 km/h from SW","41 km/h","0.1 mm","82%","100%","1009 mb",Excellent,"2019-02-20"
"18:00","10 °c","8 °c","22 km/h from SW","36 km/h","0.2 mm","86%","74%","1010 mb",Good,"2019-02-20"
"21:00","10 °c","7 °c","23 km/h from SW","39 km/h","0.2 mm","87%","79%","1012 mb",Excellent,"2019-02-20"
"00:00","9 °c","6 °c","21 km/h from SW","39 km/h","0.2 mm","89%","70%","1014 mb",Excellent,"2019-02-21"
"03:00","10 °c","8 °c","16 km/h from SW","27 km/h","0.0 mm","91%","76%","1013 mb",Excellent,"2019-02-21"
"06:00","10 °c","8 °c","16 km/h from SW","28 km/h","0.0 mm","93%","72%","1015 mb",Excellent,"2019-02-21"
"09:00","12 °c","10 °c","20 km/h from SW","31 km/h","0.0 mm","89%","85%","1017 mb",Excellent,"2019-02-21"
"12:00","13 °c","11 °c","24 km/h from SW","32 km/h","0.0 mm","78%","59%","1019 mb",Excellent,"2019-02-21"
"15:00","13 °c","10 °c","22 km/h from SW","30 km/h","0.0 mm","75%","17%","1020 mb",Excellent,"2019-02-21"
"18:00","9 °c","7 °c","15 km/h from SW","28 km/h","0.0 mm","85%","3%","1022 mb",Excellent,"2019-02-21"
"21:00","8 °c","6 °c","16 km/h from SSW","30 km/h","0.0 mm","84%","1%","1024 mb",Excellent,"2019-02-21"
"00:00","8 °c","5 °c","15 km/h from SSW","32 km/h","0.0 mm","82%","2%","1025 mb",Excellent,"2019-02-22"
"03:00","8 °c","5 °c","15 km/h from SSW","30 km/h","0.0 mm","84%","6%","1026 mb",Excellent,"2019-02-22"
"06:00","8 °c","5 °c","17 km/h from SSW","35 km/h","0.0 mm","77%","49%","1027 mb",Excellent,"2019-02-22"
"09:00","11 °c","8 °c","24 km/h from SSW","41 km/h","0.0 mm","61%","25%","1028 mb",Excellent,"2019-02-22"
"12:00","14 °c","12 °c","24 km/h from SSW","37 km/h","0.0 mm","52%","47%","1029 mb",Excellent,"2019-02-22"
"15:00","14 °c","13 °c","15 km/h from S","24 km/h","0.0 mm","53%","80%","1029 mb",Excellent,"2019-02-22"
"18:00","9 °c","8 °c","10 km/h from SSE","22 km/h","0.0 mm","64%","77%","1029 mb",Excellent,"2019-02-22"
"21:00","9 °c","7 °c","13 km/h from S","28 km/h","0.0 mm","68%","64%","1029 mb",Excellent,"2019-02-22"
"00:00","9 °c","6 °c","14 km/h from S","30 km/h","0.0 mm","73%","48%","1028 mb",Excellent,"2019-02-23"
"03:00","8 °c","6 °c","12 km/h from S","25 km/h","0.0 mm","71%","39%","1027 mb",Excellent,"2019-02-23"
"06:00","8 °c","6 °c","15 km/h from S","29 km/h","0.0 mm","66%","7%","1026 mb",Excellent,"2019-02-23"
"09:00","10 °c","7 °c","22 km/h from S","38 km/h","0.0 mm","63%","88%","1026 mb",Excellent,"2019-02-23"
"12:00","13 °c","10 °c","28 km/h from SSW","41 km/h","0.0 mm","54%","88%","1027 mb",Excellent,"2019-02-23"
"15:00","13 °c","11 °c","27 km/h from SSW","39 km/h","0.0 mm","60%","50%","1026 mb",Excellent,"2019-02-23"
"18:00","10 °c","7 °c","18 km/h from SW","36 km/h","0.0 mm","82%","80%","1028 mb",Excellent,"2019-02-23"
"21:00","8 °c","6 °c","17 km/h from SW","33 km/h","0.0 mm","90%","11%","1030 mb",Excellent,"2019-02-23"
"00:00","8 °c","7 °c","10 km/h from SSW","17 km/h","0.0 mm","91%","2%","1034 mb",Excellent,"2019-02-24"
"03:00","6 °c","5 °c","8 km/h from SW","16 km/h","0.0 mm","93%","15%","1033 mb",Excellent,"2019-02-24"
"06:00","6 °c","5 °c","4 km/h from SSW","8 km/h","0.0 mm","93%","11%","1035 mb",Excellent,"2019-02-24"
"09:00","7 °c","6 °c","5 km/h from SE","9 km/h","0.0 mm","87%","92%","1035 mb",Excellent,"2019-02-24"
"12:00","11 °c","11 °c","7 km/h from SE","9 km/h","0.0 mm","65%","92%","1034 mb",Excellent,"2019-02-24"
"15:00","14 °c","13 °c","9 km/h from SSE","13 km/h","0.0 mm","62%","46%","1033 mb",Excellent,"2019-02-24"
"18:00","10 °c","8 °c","8 km/h from SSW","17 km/h","0.0 mm","84%","96%","1033 mb",Excellent,"2019-02-24"
"21:00","9 °c","7 °c","10 km/h from S","21 km/h","0.0 mm","88%","4%","1033 mb",Excellent,"2019-02-24"
"00:00","9 °c","7 °c","10 km/h from SW","21 km/h","0.0 mm","89%","3%","1034 mb",Excellent,"2019-02-25"
"03:00","7 °c","6 °c","8 km/h from SSW","17 km/h","0.0 mm","89%","5%","1034 mb",Excellent,"2019-02-25"
"06:00","7 °c","5 °c","8 km/h from SSW","17 km/h","0.0 mm","88%","24%","1034 mb",Excellent,"2019-02-25"
"09:00","9 °c","8 °c","6 km/h from SW","12 km/h","0.0 mm","82%","46%","1034 mb",Excellent,"2019-02-25"
"12:00","13 °c","13 °c","6 km/h from SW","8 km/h","0.0 mm","64%","20%","1033 mb",Excellent,"2019-02-25"
"15:00","15 °c","15 °c","6 km/h from S","9 km/h","0.0 mm","62%","13%","1032 mb",Excellent,"2019-02-25"
"18:00","13 °c","13 °c","9 km/h from S","18 km/h","0.0 mm","71%","10%","1032 mb",Excellent,"2019-02-25"
"21:00","9 °c","9 °c","11 km/h from SSW","23 km/h","0.0 mm","61%","32%","1031 mb",Excellent,"2019-02-25"
"00:00","6 °c","4 °c","10 km/h from SW","22 km/h","0.0 mm","64%","6%","1031 mb",Excellent,"2019-02-26"
"03:00","6 °c","4 °c","12 km/h from SW","24 km/h","0.0 mm","73%","2%","1031 mb",Excellent,"2019-02-26"
"06:00","5 °c","3 °c","13 km/h from SW","26 km/h","0.0 mm","76%","7%","1031 mb",Excellent,"2019-02-26"
"09:00","8 °c","6 °c","11 km/h from SW","18 km/h","0.0 mm","75%","2%","1032 mb",Excellent,"2019-02-26"
"12:00","13 °c","12 °c","10 km/h from WSW","12 km/h","0.0 mm","62%","0%","1031 mb",Excellent,"2019-02-26"
"15:00","16 °c","16 °c","7 km/h from WSW","8 km/h","0.0 mm","59%","0%","1030 mb",Excellent,"2019-02-26"
"18:00","13 °c","13 °c","4 km/h from SSW","6 km/h","0.0 mm","75%","0%","1030 mb",Excellent,"2019-02-26"
"21:00","10 °c","10 °c","5 km/h from S","10 km/h","0.0 mm","75%","0%","1029 mb",Excellent,"2019-02-26"
"00:00","9 °c","9 °c","6 km/h from SSW","10 km/h","0.0 mm","72%","0%","1028 mb",Excellent,"2019-02-27"
"03:00","7 °c","5 °c","8 km/h from SW","16 km/h","0.0 mm","76%","4%","1025 mb",Excellent,"2019-02-27"
"06:00","6 °c","4 °c","9 km/h from SW","20 km/h","0.0 mm","80%","4%","1024 mb",Excellent,"2019-02-27"
"09:00","8 °c","6 °c","12 km/h from SW","20 km/h","0.0 mm","77%","6%","1023 mb",Excellent,"2019-02-27"
"12:00","12 °c","11 °c","17 km/h from WSW","22 km/h","0.0 mm","64%","12%","1022 mb",Excellent,"2019-02-27"
"15:00","13 °c","11 °c","16 km/h from WSW","22 km/h","0.0 mm","63%","12%","1021 mb",Excellent,"2019-02-27"
"18:00","9 °c","7 °c","11 km/h from WSW","23 km/h","0.0 mm","80%","6%","1020 mb",Excellent,"2019-02-27"
"21:00","7 °c","5 °c","9 km/h from WSW","19 km/h","0.0 mm","86%","6%","1020 mb",Excellent,"2019-02-27"
"00:00","6 °c","6 °c","0 km/h from SW","0 km/h","0.0 mm","88%","10%","1019 mb",Excellent,"2019-02-28"
"03:00","4 °c","3 °c","6 km/h from ENE","14 km/h","0.0 mm","89%","48%","1016 mb",Excellent,"2019-02-28"
"06:00","5 °c","3 °c","8 km/h from ENE","15 km/h","0.0 mm","93%","28%","1015 mb",Excellent,"2019-02-28"
"09:00","6 °c","5 °c","9 km/h from ENE","13 km/h","0.0 mm","91%","52%","1015 mb",Excellent,"2019-02-28"
